,year,make,model,trim,body,transmission,vin,state,condition,odometer,color,interior,seller,mmr,sellingprice,saledate,Unnamed: 16
325663,2013,Kia,Forte,EX,Sedan,automatic,knafu4a23d5736359,in,4.1,48916.0,white,black,avis corporation,9600,9700,Thu Feb 19 2015 02:10:00 GMT-0800 (PST),
194476,2011,Toyota,Tacoma,PreRunner V6,Access Cab,automatic,5tftu4gn9bx004598,fl,2.9,59704.0,white,gray,world omni financial corporation,18450,17500,Tue Feb 10 2015 01:30:00 GMT-0800 (PST),
381660,2010,Kia,Sedona,EX,Minivan,automatic,kndmh4c33a6334562,va,2.2,64527.0,red,purple,shirlie slack mitsubishi,10150,12000,Thu Mar 05 2015 01:20:00 GMT-0800 (PST),
358664,2012,Honda,CR-V,EX-L,SUV,,jhlrm4h79cc009354,pa,3.1,56761.0,gray,tan,bay ridge honda suzuki kia,19300,18200,Fri Feb 27 2015 01:00:00 GMT-0800 (PST),
119267,2014,Ford,Escape,Titanium,SUV,automatic,1fmcu0j94eua79165,fl,4.4,37317.0,—,tan,ars/avis budget group,19850,20000,Thu Jan 22 2015 01:00:00 GMT-0800 (PST),
466418,2013,Lexus,GS 350,Base,sedan,automatic,jthce1bl7d5003125,tn,3.1,26444.0,silver,black,lexus financial services,29500,28200,Wed Jun 03 2015 03:30:00 GMT-0700 (PDT),
396783,2014,Chevrolet,Impala Limited,LT Fleet,Sedan,automatic,2g1wb5e31e1112668,il,4.3,22533.0,black,gray,gm remarketing,13600,14700,Tue Mar 10 2015 03:00:00 GMT-0700 (PDT),
516955,2012,Ford,Fusion,S,sedan,automatic,3fahp0ga6cr328692,tx,4.2,35582.0,—,gray,lease plan usa,10450,10700,Tue Jun 09 2015 03:30:00 GMT-0700 (PDT),
171018,2008,Toyota,Yaris,Base,Sedan,automatic,jtdbt923x81252095,tn,3.5,71944.0,silver,black,manheim nashville,4975,5600,Tue Jan 20 2015 02:30:00 GMT-0800 (PST),
6434,2013,Ford,Fusion Hybrid,SE,Sedan,,3fa6p0lu7dr257592,ca,,32006.0,blue,—,avis tra,16850,2750,Tue Dec 16 2014 13:00:00 GMT-0800 (PST),
409424,2013,Chevrolet,Impala,LTZ,Sedan,automatic,2g1wc5e39d1214070,ca,2.8,60025.0,gray,black,the hertz corporation,10100,10300,Wed Jul 08 2015 09:30:00 GMT-0700 (PDT),
429680,2013,Ford,Edge,SE,SUV,automatic,2fmdk3gc8dba56863,fl,3.4,54254.0,—,black,"ford motor credit company,llc",14450,12300,Thu May 21 2015 02:00:00 GMT-0700 (PDT),
96039,2014,Toyota,Corolla,LE,Sedan,automatic,2t1burhe9ec033674,wa,3.5,20833.0,white,gray,toyota financial services,13400,13000,Wed Jan 14 2015 05:15:00 GMT-0800 (PST),
278976,2011,Mercedes-Benz,M-Class,ML350 4MATIC,SUV,automatic,4jgbb8gb0ba681004,nj,3.9,44083.0,black,gray,mercedes-benz financial services,25900,25250,Wed Feb 11 2015 01:30:00 GMT-0800 (PST),
300573,2005,Chevrolet,TrailBlazer,LT,SUV,automatic,1gndt13s452160820,oh,3.2,139126.0,gray,black,aex credit services,3725,3600,Thu Feb 12 2015 01:00:00 GMT-0800 (PST),
499013,2011,Cadillac,SRX,Luxury,suv,automatic,3gyfnaeyxbs639587,tx,4.1,31713.0,blue,beige,pm standley motorcars,22000,22400,Wed Jun 03 2015 03:20:00 GMT-0700 (PDT),
473320,2004,Mazda,Mazda3,i,sedan,automatic,jm1bk12f341137542,fl,1.9,181553.0,white,beige,coggin honda of orlando,1650,1400,Thu May 28 2015 09:20:00 GMT-0700 (PDT),
126027,2011,Mercedes-Benz,M-Class,ML350,SUV,automatic,4jgbb5gb1ba674724,ca,3.5,46768.0,black,gray,mercedes-benz financial services,25900,25000,Thu Jan 15 2015 04:30:00 GMT-0800 (PST),
509977,2010,Toyota,Avalon,XL,sedan,automatic,4t1bk3db2au360456,va,4.4,32519.0,black,beige,blue knob auto sales inc,12800,13700,Thu Jun 11 2015 02:05:00 GMT-0700 (PDT),
205935,2014,GMC,Savana Cargo,2500,Van,,1gtw7fca7e1903826,ca,4.4,10632.0,white,gray,u-haul,21000,20700,Thu Mar 05 2015 04:00:00 GMT-0800 (PST),
143395,2006,Toyota,Corolla,CE,Sedan,manual,1nxbr32e06z627898,fl,1.9,96091.0,gray,gray,wells fargo dealer services,5050,3100,Tue Jan 27 2015 01:30:00 GMT-0800 (PST),
513642,2014,Kia,Soul,+,wagon,,kndjp3a57e7010082,pa,3.6,37627.0,gray,black,avis corporation,12350,12200,Fri Jun 05 2015 02:00:00 GMT-0700 (PDT),
553375,2006,Subaru,Outback,3.0 R L.L.Bean Edition,sedan,,4s4bl86c764205604,nj,3.6,116555.0,black,beige,j & s auto haus,7500,7800,Wed Jun 17 2015 02:00:00 GMT-0700 (PDT),
215387,2014,Ford,Fiesta,SE,Hatchback,automatic,3fadp4ej4em111506,md,1.0,19475.0,black,gray,enterprise-tra,10900,5300,Tue Feb 03 2015 05:00:00 GMT-0800 (PST),
500533,2014,Infiniti,QX80,Base,suv,automatic,jn8az2ne0e9064783,tx,4.3,26380.0,white,black,music city autoplex llc,51100,53500,Wed Jun 03 2015 03:20:00 GMT-0700 (PDT),
419822,2013,Hyundai,Elantra,GLS,Sedan,automatic,5npdh4ae9dh316582,oh,4,20049.0,white,beige,hyundai motor finance,11400,11100,Tue Jun 02 2015 02:30:00 GMT-0700 (PDT),
317300,2013,Ford,Edge,SE,SUV,automatic,2fmdk3gc0dba02859,il,4.0,40121.0,blue,black,"ford motor credit company,llc",15950,15500,Thu Feb 19 2015 02:00:00 GMT-0800 (PST),
44467,2010,Lexus,GS 350,Base,Sedan,automatic,jthbe1ksxa0047969,fl,2.8,92293.0,blue,tan,central florida auto gallery inc,18050,17600,Tue Dec 30 2014 09:00:00 GMT-0800 (PST),
341693,2013,Ford,Escape,SEL,SUV,automatic,1fmcu0h93dud67859,mi,5.0,21365.0,silver,black,"ford motor credit company,llc",19550,20400,Wed Feb 25 2015 02:00:00 GMT-0800 (PST),
459124,2010,Acura,TSX,Base,Sedan,automatic,jh4cu2f61ac003335,ma,1.9,53641.0,silver,gray,boch new to you superstore,14200,12900,Tue Jun 02 2015 02:30:00 GMT-0700 (PDT),
12517,2010,Land Rover,Range Rover,HSE,SUV,,salme1d42aa324142,tn,2.4,43242.0,black,beige,"jpmorgan chase bank,n.a.",34500,33000,Wed Jan 21 2015 02:30:00 GMT-0800 (PST),
291718,2013,Chevrolet,Impala,LTZ,Sedan,automatic,2g1wc5e38d1164584,fl,4.3,60376.0,red,black,tdaf remarketing,11150,12300,Tue Feb 17 2015 01:00:00 GMT-0800 (PST),
204978,2004,GMC,Sierra 1500,SLT,Extended Cab,automatic,2gtek19t841172466,mi,3.7,159528.0,silver,gray,larry hudson chevrolet buick gmc inc,5850,6600,Thu Jan 29 2015 01:30:00 GMT-0800 (PST),
212842,2007,Acura,TL,Type-S,Sedan,automatic,19uua76577a034498,ca,3.0,81418.0,blue,black,remarketing by ge/billion dodge,12700,12000,Wed Jan 28 2015 04:30:00 GMT-0800 (PST),
57512,2008,Lexus,IS 250,Base,Sedan,automatic,jthck262182024611,oh,3.4,100867.0,black,tan,midwestern auto group,11350,11100,Tue Dec 30 2014 09:30:00 GMT-0800 (PST),
40185,2006,Nissan,Murano,S,SUV,automatic,jn8az08t46w423411,fl,,83558.0,white,tan,crown buick gmc,7050,7600,Thu Dec 18 2014 16:50:00 GMT-0800 (PST),
399078,2013,Dodge,Avenger,SXT,Sedan,automatic,1c3cdzcb0dn617480,fl,3,60609.0,blue,black,the hertz corporation,9825,9700,Fri Mar 06 2015 01:15:00 GMT-0800 (PST),
116673,2007,,,,,automatic,wdbrf52h97a946607,tx,3.8,112874.0,black,black,santander consumer,6750,6600,Wed Jan 21 2015 02:00:00 GMT-0800 (PST),
98545,2011,BMW,3 Series,335d,Sedan,automatic,wbapn7c56ba948526,ca,3.7,32074.0,black,black,financial services remarketing (lease),23200,21500,Thu Jan 15 2015 04:30:00 GMT-0800 (PST),
282454,2013,Chevrolet,Malibu,LS,Sedan,automatic,1g11b5sa2df346662,nc,4.5,36836.0,beige,gray,suntrust bank,11900,12100,Tue Feb 10 2015 01:15:00 GMT-0800 (PST),
275393,2005,Chevrolet,Equinox,LS,SUV,automatic,2cndl23f656018467,mi,1.9,81141.0,beige,tan,credit acceptance corp/vrs/southfield,4650,4000,Thu Feb 12 2015 01:30:00 GMT-0800 (PST),
322775,2013,Ford,F-150,Lariat,SuperCrew,automatic,1ftfw1efxdfe03966,il,4.4,15471.0,white,black,tdaf remarketing,35800,35000,Tue Feb 17 2015 02:00:00 GMT-0800 (PST),
225215,2011,Ford,Taurus,SEL,Sedan,automatic,1fahp2ew5bg165582,ca,3.5,98313.0,red,gray,nvp remarketing,10250,10800,Tue Feb 03 2015 04:00:00 GMT-0800 (PST),
319880,2008,BMW,3 Series,328i,Sedan,automatic,wbava37558nl45493,ga,2.8,75804.0,gray,black,royal import cars llc,10200,9500,Tue Mar 03 2015 05:00:00 GMT-0800 (PST),
521737,2012,Buick,LaCrosse,Premium I Group,sedan,automatic,1g4gd5e3xcf130173,fl,4.3,42532.0,silver,black,rick matthews buick gmc llp,17150,15900,Thu Jun 11 2015 02:45:00 GMT-0700 (PDT),
121722,2013,Hyundai,Sonata,GLS,Sedan,automatic,5npeb4ac2dh760763,tx,4.3,38801.0,gray,gray,enterprise vehicle exchange/dfw airport,12200,12200,Wed Jan 14 2015 02:15:00 GMT-0800 (PST),
539932,2009,Hyundai,Sonata,GLS,sedan,automatic,5npet46c09h529941,va,1.9,125691.0,burgundy,tan,credit acceptance corp/vrs/southfield,4125,3200,Wed Jun 17 2015 02:30:00 GMT-0700 (PDT),
553992,2012,Honda,Accord,EX-L V-6,coupe,automatic,1hgcs2b86ca005676,wi,3.8,27624.0,red,tan,dene lambkin honda,16300,16600,Wed Jun 17 2015 03:00:00 GMT-0700 (PDT),
69328,2013,Ford,Edge,Sport,SUV,automatic,2fmdk4ak9dba12859,ny,3.9,29614.0,red,black,"ford motor credit company,llc",27400,25500,Wed Jan 07 2015 09:20:00 GMT-0800 (PST),
9024,2011,Chevrolet,Malibu,LT1,Sedan,automatic,1g1zc5e18bf366603,nv,2.9,80820.0,silver,beige,remarketing by ge/america first credit union,7575,9100,Fri Dec 19 2014 12:00:00 GMT-0800 (PST),
124378,2012,Honda,Civic,EX-L,Sedan,automatic,19xfb2f91ce319859,pa,2.6,44572.0,red,beige,"ahfc/honda lease trust/hvt, inc. eot",12450,11600,Fri Jan 16 2015 01:00:00 GMT-0800 (PST),
488341,2014,Nissan,Versa Note,1.6 SV,hatchback,automatic,3n1ce2cp6el384155,ca,4.3,24995.0,white,black,nissan motor acceptance corporation,9250,9250,Tue Jun 02 2015 05:30:00 GMT-0700 (PDT),
519175,2014,Kia,Sorento,LX,suv,automatic,5xyktca60eg465237,tx,2.9,55190.0,white,black,the hertz corporation,14000,14400,Wed Jun 10 2015 03:00:00 GMT-0700 (PDT),
354070,2005,Chrysler,Town and Country,Touring,Minivan,automatic,2c8gp54l25r196949,nc,2.6,170570.0,black,gray,atlantic coast remarketing inc/asf,2000,2300,Mon Feb 23 2015 01:30:00 GMT-0800 (PST),
468186,2013,Ford,Mustang,V6,convertible,automatic,1zvbp8em1d5236922,pa,3.5,45501.0,silver,black,remktgedge / cars / carfinance capital llc,15150,15600,Fri Jun 05 2015 02:00:00 GMT-0700 (PDT),
90094,2010,Chevrolet,Equinox,LS,SUV,automatic,2cnalbew6a6376646,fl,3.5,104318.0,blue,beige,ge fleet services for itself/servicer,8250,8800,Fri Jan 09 2015 09:35:00 GMT-0800 (PST),
414283,2014,Ford,Fusion,SE,Sedan,,1fa6p0h77e5382275,co,3.3,31680.0,gray,beige,ars/avis budget group,13150,13500,Wed Jun 17 2015 04:15:00 GMT-0700 (PDT),
261110,2014,Dodge,Grand Caravan,SXT,minivan,automatic,2c4rdgcg4er252957,il,4.0,26814.0,blue,black,hertz corporation/gdp,16700,16600,Thu Feb 12 2015 03:00:00 GMT-0800 (PST),
489915,2008,Lexus,RX 350,Base,suv,automatic,2t2gk31u48c044172,md,4.2,141600.0,white,gray,meridian motors,8650,9500,Tue Jun 02 2015 02:30:00 GMT-0700 (PDT),
53974,2012,Toyota,Corolla,LE,Sedan,automatic,5yfbu4ee0cp067474,fl,1.9,26380.0,gray,gray,world omni financial corporation,11100,9900,Tue Dec 23 2014 12:10:00 GMT-0800 (PST),
269564,2008,Honda,Accord,EX V-6,Sedan,automatic,1hgcp36788a088186,il,2.9,131894.0,green,gray,wells fargo dealer services,8000,6800,Thu Feb 12 2015 02:00:00 GMT-0800 (PST),
258729,2009,Ford,Mustang,Premium,Coupe,manual,1zvht80n995145359,fl,2.0,100571.0,blue,gray,treasure coast toyota of stuart,8025,7000,Thu Feb 05 2015 03:40:00 GMT-0800 (PST),
239019,2013,Ford,Fusion,SE,Sedan,automatic,3fa6p0h92dr216405,wa,3.7,28049.0,gray,black,"ford motor credit company,llc",15750,16600,Wed Feb 04 2015 04:00:00 GMT-0800 (PST),
455323,2008,Honda,Civic,Si,Sedan,manual,2hgfa555x8h702991,oh,1.9,105525.0,red,gray,toyota financial services,9250,7000,Tue May 26 2015 02:30:00 GMT-0700 (PDT),
500831,2013,Chrysler,Town and Country,Touring,minivan,automatic,2c4rc1bg2dr533848,mi,4.5,35931.0,white,brown,chrysler capital,16400,17300,Thu Jun 04 2015 02:30:00 GMT-0700 (PDT),
21778,2005,Acura,TSX,Base,Sedan,automatic,jh4cl96905c018307,md,2.5,182711.0,silver,gray,lexus of annapolis,3825,4400,Tue Dec 23 2014 09:30:00 GMT-0800 (PST),
118122,2004,GMC,Envoy XUV,SLT,SUV,automatic,1gket12s746217893,oh,4.0,82019.0,silver,gray,pauley motor car co preowned vehicles llc,4375,6800,Tue Jan 13 2015 09:30:00 GMT-0800 (PST),
354751,1999,,,,,manual,1j4fy29p2xp437055,pa,2.3,159983.0,blue,gray,dotta auto sales inc,4200,3950,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),
447931,2011,Mazda,Mazda6,i Sport,Sedan,automatic,1yvhz8bh4b5m22220,sc,3.5,78895.0,gray,black,dab auto world & leasing,7375,8600,Thu May 21 2015 03:00:00 GMT-0700 (PDT),
123574,2012,Acura,TSX,Base,Sedan,,jh4cu2f44cc010023,pa,3.1,14115.0,black,beige,"ahfc/honda lease/trust/hvt, inc. eot acuras",18100,16800,Fri Jan 16 2015 01:00:00 GMT-0800 (PST),
492338,2012,Nissan,Quest,S,minivan,automatic,jn8ae2kp9c9034549,in,3.6,52506.0,silver,gray,"consolidated asset recovery systems, inc.",13250,13800,Thu Jun 04 2015 03:00:00 GMT-0700 (PDT),
403144,2004,Lincoln,Navigator,Luxury,SUV,,5lmfu28r44lj39848,md,3.5,102638.0,red,beige,ourisman of clarksville inc,5225,4500,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),
192646,2012,Honda,Odyssey,EX-L,Minivan,automatic,5fnrl5h66cb049522,nj,2.6,44056.0,silver,gray,"ahfc/honda lease trust/hvt, inc.",22000,20200,Wed Jan 28 2015 02:00:00 GMT-0800 (PST),
229337,2008,Saturn,Aura,XR,Sedan,automatic,1g8zv577x8f130721,va,3.5,46160.0,blue,black,shirlie slack mitsubishi,7550,8100,Thu Feb 05 2015 01:20:00 GMT-0800 (PST),
112933,2012,Nissan,Rogue,SV,SUV,automatic,jn8as5mv4cw707206,mo,3.7,42218.0,black,black,nissan-infiniti lt,15400,14600,Wed Jan 21 2015 02:30:00 GMT-0800 (PST),
437665,2009,Pontiac,Vibe,Base,Hatchback,automatic,5y2sp67079z460794,wa,3.6,93978.0,turquoise,black,xcar inc,5975,5100,Wed May 20 2015 05:30:00 GMT-0700 (PDT),
132256,2014,Kia,Sorento,LX,SUV,automatic,5xykt3a64eg499410,pr,3.5,18489.0,beige,black,oriental bank,17350,18500,Thu Jan 29 2015 03:30:00 GMT-0800 (PST),
202492,2012,Nissan,Altima,2.5 S,Sedan,,1n4al2ap3cn429875,pa,3.8,56574.0,blue,black,nissan-infiniti lt,10650,11300,Fri Jan 30 2015 01:00:00 GMT-0800 (PST),
16684,2008,Suzuki,XL7,Luxury,SUV,automatic,2s3da417086120581,il,,67846.0,gray,—,deals on wheels,6700,7300,Thu Dec 18 2014 10:00:00 GMT-0800 (PST),
425676,2014,Nissan,Versa,1.6 SV,Sedan,automatic,3n1cn7ap1el815355,il,3.2,45883.0,blue,gray,the hertz corporation,9000,8950,Tue May 26 2015 03:00:00 GMT-0700 (PDT),
31932,2013,Ford,Escape,SEL,SUV,automatic,1fmcu9hx0dub94305,mi,4.3,33669.0,gray,black,"ford motor credit company,llc",19550,19500,Thu Jan 15 2015 01:00:00 GMT-0800 (PST),
412916,2006,Nissan,Murano,SL,SUV,automatic,jn8az08w36w531433,nj,1.9,173853.0,black,black,auto lender liquidation center,3750,3900,Wed May 06 2015 02:30:00 GMT-0700 (PDT),
148043,2012,Hyundai,Sonata,GLS,Sedan,automatic,5npeb4ac0ch412877,wa,4.2,31830.0,gray,gray,hyundai motor finance,11800,12900,Wed Jan 21 2015 04:30:00 GMT-0800 (PST),
296950,2007,BMW,X3,3.0si,SUV,automatic,wbxpc93427wf10212,ca,2.8,137023.0,white,beige,gm financial,6875,8500,Wed Feb 11 2015 04:30:00 GMT-0800 (PST),
167646,2008,Cadillac,CTS,Base,Sedan,automatic,1g6dm577580113754,ca,2.1,122677.0,black,black,tidalwave finance corp,7675,6500,Wed Jan 21 2015 04:05:00 GMT-0800 (PST),
294425,2012,Ford,F-350 Super Duty,Lariat,Crew Cab,automatic,1ft8w3bt6cec52403,ut,3.1,93891.0,white,black,excell auto center,32200,30700,Wed Feb 11 2015 03:30:00 GMT-0800 (PST),
507589,2010,BMW,5 Series,528i,sedan,automatic,wbanu5c5xac363885,ca,3.5,43469.0,black,black,audi of chandler,16950,17250,Thu Jun 04 2015 05:30:00 GMT-0700 (PDT),
41394,2014,Mitsubishi,Outlander Sport,SE,SUV,automatic,4a4ar4au6ee026771,nv,4.3,9136.0,—,black,mitsubishi motors of america,19200,20000,Fri Jan 09 2015 12:00:00 GMT-0800 (PST),
258171,2011,Toyota,Camry,LE,Sedan,automatic,4t4bf3ek9br201329,va,3.9,48490.0,silver,gray,"jpmorgan chase bank,n.a.",11100,11500,Thu Feb 12 2015 01:20:00 GMT-0800 (PST),
297983,2004,Chevrolet,Cavalier,Base,Sedan,,1g1jc52f547306613,ab,3.0,183983.0,green,gray,grove dodge chrysler jeep,850,1700,Thu Feb 12 2015 03:30:00 GMT-0800 (PST),
170521,2011,Toyota,Corolla,LE,Sedan,automatic,jtdbu4ee3bj104584,tn,3.5,62358.0,black,gray,toyota knoxville,9275,9300,Wed Jan 21 2015 02:30:00 GMT-0800 (PST),
426697,2013,Lexus,RX 350,Base,SUV,automatic,2t2bk1ba9dc166071,pa,4.1,37378.0,gold,brown,randy ford inc,30800,32000,Thu May 28 2015 02:30:00 GMT-0700 (PDT),
185907,2007,Pontiac,G5,GT,Coupe,manual,1g2an15b077249037,md,2.7,106355.0,white,gray,credit acceptance corp/vrs/southfield,3750,2600,Tue Feb 03 2015 01:30:00 GMT-0800 (PST),
3960,2006,Nissan,Maxima,3.5 SE,Sedan,automatic,1n4ba41e76c813159,ca,1.9,105846.0,silver,black,remarketing by ge/xpress rent a car,4775,5250,Tue Dec 16 2014 12:00:00 GMT-0800 (PST),
50922,2013,Ford,Edge,SEL,SUV,automatic,2fmdk3jc3dbb90771,ca,4.8,24633.0,white,black,"ford motor credit company,llc pd",21900,24200,Thu Jan 08 2015 12:00:00 GMT-0800 (PST),
122455,2013,Nissan,Sentra,SL,Sedan,automatic,3n1ab7ap7dl762417,il,4.5,7053.0,red,gray,nissan north america inc.,12350,14900,Tue Jan 20 2015 02:00:00 GMT-0800 (PST),
111959,2012,Honda,CR-V,LX,SUV,automatic,2hkrm4h36ch609926,nj,3.5,22400.0,brown,gray,"ahfc/honda lease trust/hvt, inc. eot",16950,15900,Wed Jan 14 2015 09:30:00 GMT-0800 (PST),
428995,2012,Nissan,Altima,2.5 S,Sedan,automatic,1n4al2ap3cc189478,oh,3.6,52930.0,gray,black,the hertz corporation,10550,10100,Thu Jun 04 2015 03:30:00 GMT-0700 (PDT),
55368,2006,GMC,Envoy,Denali,SUV,automatic,1gkes63m862347496,ca,2.7,133411.0,black,black,newport acceptance corp,5675,4300,Wed Jan 07 2015 04:05:00 GMT-0800 (PST),
428433,2014,Volkswagen,Jetta,SE PZEV,Sedan,automatic,3vwd17aj4em418898,md,3.8,36229.0,gray,black,avis corporation,11500,11200,Tue May 26 2015 02:30:00 GMT-0700 (PDT),
251130,2011,Subaru,Legacy,2.5i,Sedan,manual,4s3bmaa63b1217822,co,1.9,54765.0,blue,beige,wells fargo dealer services,11000,10400,Wed Feb 04 2015 03:45:00 GMT-0800 (PST),
503150,2010,Toyota,RAV4,Limited,suv,automatic,jtmyf4dv9a5015714,fl,1.9,171705.0,white,beige,westfall auto sales,10400,10400,Tue Jun 09 2015 09:00:00 GMT-0700 (PDT),
558276,2012,Jeep,Wrangler,Unlimited Rubicon,suv,manual,1c4hjwfg0cl221026,pa,4.7,12213.0,silver,black,r hollenshead auto sales inc,33700,34000,Fri Jun 19 2015 02:00:00 GMT-0700 (PDT),
81826,2012,Nissan,Altima,2.5 S,Sedan,automatic,1n4al2ap3cn429360,il,3.6,15095.0,white,black,nissan-infiniti lt,13500,12600,Thu Jan 08 2015 02:00:00 GMT-0800 (PST),
534179,2013,Ford,Fiesta,SE,sedan,automatic,3fadp4bj2dm219643,mo,4.5,24087.0,blue,gray,"ford motor credit company,llc pd",8700,9400,Tue Jun 16 2015 06:30:00 GMT-0700 (PDT),
335961,2014,Jeep,Cherokee,Trailhawk,SUV,automatic,1c4pjmbs9ew198938,mn,5.0,15040.0,black,black,hincklease,28100,30500,Wed Feb 25 2015 05:00:00 GMT-0800 (PST),
115365,2009,Pontiac,G6,Base,Sedan,automatic,1g2zg57b594158979,tn,2.6,122836.0,white,tan,exeter finance corp,5000,3600,Tue Jan 13 2015 10:00:00 GMT-0800 (PST),
235635,2014,Ford,Mustang,V6,Convertible,automatic,1zvbp8em7e5215686,ca,3.9,60441.0,white,black,dtg operations inc,13200,13500,Tue Feb 03 2015 04:30:00 GMT-0800 (PST),
45903,2007,Acura,MDX,Base,SUV,automatic,2hnyd28297h553223,fl,2.8,110186.0,black,beige,floorplan xpress llc,11750,10100,Tue Dec 23 2014 11:35:00 GMT-0800 (PST),
519252,2014,Toyota,Avalon Hybrid,Limited,sedan,automatic,4t1bd1eb8eu030663,md,3.6,44111.0,burgundy,black,chrysler capital,23800,22500,Tue Jun 09 2015 02:30:00 GMT-0700 (PDT),
175302,2012,Hyundai,Sonata,GLS,Sedan,automatic,5npeb4ac4ch455313,oh,4.1,24235.0,white,tan,hyundai motor finance,12150,12300,Tue Jan 27 2015 01:30:00 GMT-0800 (PST),
496051,2012,Nissan,Murano,S,suv,automatic,jn8az1mw9cw205398,pa,3.5,32598.0,red,tan,nissan-infiniti lt,16200,16000,Fri Jun 05 2015 02:00:00 GMT-0700 (PDT),
216169,2013,BMW,3 Series,328i,Sedan,automatic,wba3a5c57df602912,ca,4.7,10312.0,white,black,financial services remarketing (lease),25900,25500,Wed Feb 04 2015 04:30:00 GMT-0800 (PST),
10254,2011,Kia,Sorento,LX,SUV,automatic,5xykt4a20bg063426,il,,45459.0,black,—,jabaay motors inc,13300,13200,Thu Dec 18 2014 10:00:00 GMT-0800 (PST),
253948,2004,Chevrolet,Silverado 1500,Work Truck,Extended Cab,automatic,2gcek19t741361318,ny,2.8,69623.0,gray,gray,meridian remarketing,8000,5500,Thu Feb 05 2015 01:15:00 GMT-0800 (PST),
499428,2009,Mazda,CX-7,Sport,suv,automatic,jm3er29l590230254,ga,2.4,82697.0,white,black,tdaf remarketing,6600,5800,Tue Jun 02 2015 05:30:00 GMT-0700 (PDT),
411932,2014,Toyota,Camry,SE,sedan,automatic,4t1bf1fk7eu422509,mn,4.1,15503.0,silver,gray,toyota motor sales usa inc/program,16350,16100,Wed Jun 03 2015 03:30:00 GMT-0700 (PDT),
193023,2012,Mazda,Mazda6,i Sport,Sedan,automatic,1yvhz8bh1c5m13007,nj,3.7,22250.0,gray,black,"jpmorgan chase bank,n.a.",11050,10400,Wed Feb 11 2015 01:30:00 GMT-0800 (PST),
475792,2012,Toyota,RAV4,Base,suv,automatic,jtmbf4dv3cd044656,oh,3.7,29508.0,gold,beige,toyota financial services,15050,14900,Tue Jun 02 2015 02:30:00 GMT-0700 (PDT),
196419,2014,Dodge,Grand Caravan,SXT,Minivan,automatic,2c4rdgcg0er252874,nv,4.7,31202.0,white,black,chapman chry jeep,16300,16600,Fri Jan 23 2015 03:45:00 GMT-0800 (PST),
532642,2014,Nissan,Versa,1.6 SV,sedan,automatic,3n1cn7ap7el875818,fl,4.3,22826.0,gray,black,nissan motor acceptance corporation,9050,9100,Tue Jun 16 2015 02:30:00 GMT-0700 (PDT),
198635,2013,Subaru,XV Crosstrek,Limited,SUV,automatic,jf2gpakc6dh847685,wa,3.8,26632.0,white,beige,robert larson's hyundai,21600,23600,Wed Jan 28 2015 06:00:00 GMT-0800 (PST),
52849,2012,Ford,Fusion,SE,Sedan,automatic,3fahp0ha2cr272846,tx,2.1,65071.0,gray,black,"ford motor credit company,llc",9450,7600,Wed Jan 07 2015 10:30:00 GMT-0800 (PST),
288701,2006,Chevrolet,TrailBlazer,LS,SUV,automatic,1gnds13s462260338,fl,2.0,164901.0,gold,gold,santander consumer,2725,1600,Mon Feb 16 2015 01:30:00 GMT-0800 (PST),
90047,2010,Buick,Enclave,CXL2,SUV,automatic,5galrced7aj219938,tx,4.2,80001.0,beige,tan,rlb investments,15950,14800,Wed Jan 07 2015 10:20:00 GMT-0800 (PST),
287486,2008,Chevrolet,Suburban,1500 LS,SUV,automatic,3gnfc160x8g149108,ca,2.9,156535.0,black,black,used car auto center,10600,11700,Wed Feb 18 2015 04:00:00 GMT-0800 (PST),
449333,2005,Mercedes-Benz,C-Class,C230 Kompressor,Sedan,automatic,wdbrf40j15f663232,nc,3.8,128369.0,black,gray,parkway automotive group,4650,6250,Fri May 22 2015 02:30:00 GMT-0700 (PDT),
526534,2010,Kia,Forte,Koup EX,koup,automatic,knafu6a28a5253411,oh,4,90425.0,red,black,chrysler capital,6550,7400,Tue Jun 16 2015 02:30:00 GMT-0700 (PDT),
139799,2006,Ford,Mustang,Standard,Coupe,automatic,1zvht80n165150664,nc,3.3,135354.0,gray,black,crossroads ford inc,4325,6300,Mon Jan 19 2015 01:00:00 GMT-0800 (PST),
251036,2011,Nissan,Maxima,3.5 SV,Sedan,automatic,1n4aa5ap6bc851544,tx,3.8,31204.0,—,black,nissan-infiniti lt,17000,18800,Wed Feb 11 2015 02:30:00 GMT-0800 (PST),
508428,2013,Ford,Escape,SEL,suv,automatic,1fmcu9hxxdua59896,tx,3.9,60580.0,gray,black,the hertz corporation,14350,13400,Thu Jun 04 2015 03:30:00 GMT-0700 (PDT),
4468,2004,Dodge,Durango,ST,SUV,automatic,1d4hd38n14f128813,ca,2.9,79243.0,gray,gray,national auto clearing house,3250,4700,Tue Dec 16 2014 12:30:00 GMT-0800 (PST),
452503,2013,Chrysler,200,Touring,Sedan,automatic,1c3ccbbb6dn656523,fl,3.8,52576.0,red,black,dtg operations inc,9750,10100,Tue May 26 2015 02:15:00 GMT-0700 (PDT),
478007,2013,Honda,Odyssey,LX,minivan,automatic,5fnrl5h22db058376,nv,4.3,38655.0,gray,gray,avis corporation,17600,19300,Fri May 29 2015 05:00:00 GMT-0700 (PDT),
